-,60,_
6368,Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1628,force_strike:499,skill_1:2232,skill_2:927,skill_3:808,team_buff:271
5059,_c_Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1289,force_strike:391,skill_1:1747,skill_2:726,skill_3:632,team_buff:271
-,60,k
6977,Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1791,force_strike:549,skill_1:2455,skill_2:1020,skill_3:889,team_buff:271
5537,_c_Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1418,force_strike:430,skill_1:1922,skill_2:798,skill_3:696,team_buff:271
-,60,r
6963,Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1628,force_strike:499,skill_1:2567,skill_2:1066,skill_3:929,team_buff:271
5525,_c_Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1289,force_strike:391,skill_1:2009,skill_2:835,skill_3:727,team_buff:271
-,60,kr
7632,Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1791,force_strike:549,skill_1:2823,skill_2:1173,skill_3:1022,team_buff:271
6050,_c_Malora,3*,light,bow,3507,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1418,force_strike:430,skill_1:2210,skill_2:918,skill_3:800,team_buff:271
-,60,d
