-,60,_
11401,Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(11277~11451),<energy & hp20 & s2 without str buff & last offense>,,attack:2337,force_strike:35,skill_1:4094,skill_2:0,skill_3:2053,team_buff:0,s1_crisis:2620,s3_energized:120,s1_crisis_energized:123,s1_energized:15
6118,_c_Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(6118~6118),!<energy & hp20 & s2 without str buff & last offense>,,attack:1649,force_strike:0,skill_1:2976,skill_2:0,skill_3:1492,team_buff:0
-,60,k
11401,Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(11277~11451),<energy & hp20 & s2 without str buff & last offense>,,attack:2337,force_strike:35,skill_1:4094,skill_2:0,skill_3:2053,team_buff:0,s1_crisis:2620,s3_energized:120,s1_crisis_energized:123,s1_energized:15
6118,_c_Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(6118~6118),!<energy & hp20 & s2 without str buff & last offense>,,attack:1649,force_strike:0,skill_1:2976,skill_2:0,skill_3:1492,team_buff:0
-,60,r
12754,Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(12613~12813),<energy & hp20 & s2 without str buff & last offense>,,attack:2337,force_strike:35,skill_1:4709,skill_2:0,skill_3:2361,team_buff:0,s1_crisis:3013,s1_crisis_energized:141,s3_energized:138,s1_energized:17
6789,_c_Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(6789~6789),!<energy & hp20 & s2 without str buff & last offense>,,attack:1649,force_strike:0,skill_1:3423,skill_2:0,skill_3:1716,team_buff:0
-,60,kr
12754,Natalie,5*,shadow,blade,4751,[Tough_Love+The_Chocolatiers][Shinobi];dpsrange:(12613~12813),<energy & hp20 & s2 without str buff & last offense>,,attack:2337,force_strike:35,skill_1:4709,skill_2:0,skill_3:2361,team_buff:0,s1_crisis:3013,s1_crisis_energized:141,s3_energized:138,s1_energized:17
