-,60,_
7681,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],<hp70 & 80 sleep res>,,attack:2094,force_strike:272,skill_1:2546,skill_2:0,skill_3:646,team_buff:0,s1_bleed:2094,fs_boost:26
6876,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],!<hp70 & 80 sleep res>,,attack:1879,force_strike:245,skill_1:2282,skill_2:0,skill_3:561,team_buff:0,s1_bleed:1882,fs_boost:24
-,60,k
8449,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(5979~8476),<hp70 & 80 sleep res>,,attack:2303,force_strike:299,skill_1:2800,skill_2:0,skill_3:711,team_buff:0,s1_bleed:2304,fs_boost:29
7564,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(5348~7593),!<hp70 & 80 sleep res>,,attack:2067,force_strike:270,skill_1:2511,skill_2:0,skill_3:617,team_buff:0,s1_bleed:2070,fs_boost:26
-,60,r
8501,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],<hp70 & 80 sleep res>,,attack:2094,force_strike:272,skill_1:2928,skill_2:0,skill_3:744,team_buff:0,s1_bleed:2436,fs_boost:26
7590,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],!<hp70 & 80 sleep res>,,attack:1879,force_strike:245,skill_1:2625,skill_2:0,skill_3:645,team_buff:0,s1_bleed:2170,fs_boost:24
-,60,kr
9352,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(6220~9388),<hp70 & 80 sleep res>,,attack:2303,force_strike:299,skill_1:3221,skill_2:0,skill_3:818,team_buff:0,s1_bleed:2680,fs_boost:29
8349,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(5420~8409),!<hp70 & 80 sleep res>,,attack:2067,force_strike:270,skill_1:2887,skill_2:0,skill_3:710,team_buff:0,s1_bleed:2387,fs_boost:26
-,60,d
8207,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],<hp70 & 80 sleep res>,,attack:2224,force_strike:289,skill_1:2704,skill_2:0,skill_3:687,team_buff:0,s1_bleed:2274,fs_boost:28
7311,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],!<hp70 & 80 sleep res>,,attack:1996,force_strike:260,skill_1:2424,skill_2:0,skill_3:596,team_buff:0,s1_bleed:2007,fs_boost:25
-,60,kd
9028,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(6351~9003),<hp70 & 80 sleep res>,,attack:2446,force_strike:317,skill_1:2974,skill_2:0,skill_3:755,team_buff:0,s1_bleed:2501,fs_boost:31
8042,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2];dpsrange:(5304~8065),!<hp70 & 80 sleep res>,,attack:2196,force_strike:286,skill_1:2667,skill_2:0,skill_3:655,team_buff:0,s1_bleed:2207,fs_boost:28
-,60,b
8107,Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],<hp70 & 80 sleep res>,,attack:1910,force_strike:275,skill_1:3123,skill_2:0,skill_3:654,team_buff:0,s1_bleed:2115,fs_boost:27
7250,_c_Sazanka,4*,shadow,axe,3834,[Kung_Fu_Masters+Crystalian_Envoy][Shinobi][HDT2],!<hp70 & 80 sleep res>,,attack:1714,force_strike:248,skill_1:2773,skill_2:0,skill_3:568,team_buff:0,s1_bleed:1921,fs_boost:24
-,60,kb
