-,60,_
11611,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2335,force_strike:779,skill_1:4792,skill_2:0,skill_3:0,team_buff:0,s1_boost:3704
8988,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1811,force_strike:591,skill_1:3747,skill_2:0,skill_3:0,team_buff:0,s1_boost:2837
-,60,k
12772,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2569,force_strike:857,skill_1:5271,skill_2:0,skill_3:0,team_buff:0,s1_boost:4074
9886,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1992,force_strike:650,skill_1:4122,skill_2:0,skill_3:0,team_buff:0,s1_boost:3121
-,60,r
12885,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2335,force_strike:779,skill_1:5510,skill_2:0,skill_3:0,team_buff:0,s1_boost:4259
9975,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1811,force_strike:591,skill_1:4309,skill_2:0,skill_3:0,team_buff:0,s1_boost:3263
-,60,kr
14174,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2569,force_strike:857,skill_1:6062,skill_2:0,skill_3:0,team_buff:0,s1_boost:4685
10973,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1992,force_strike:650,skill_1:4740,skill_2:0,skill_3:0,team_buff:0,s1_boost:3589
-,60,d
12364,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2487,force_strike:829,skill_1:5103,skill_2:0,skill_3:0,team_buff:0,s1_boost:3943
9608,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1936,force_strike:632,skill_1:4006,skill_2:0,skill_3:0,team_buff:0,s1_boost:3033
-,60,kd
13600,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2735,force_strike:912,skill_1:5614,skill_2:0,skill_3:0,team_buff:0,s1_boost:4338
10569,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:2129,force_strike:695,skill_1:4407,skill_2:0,skill_3:0,team_buff:0,s1_boost:3337
-,60,b
11629,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2272,force_strike:636,skill_1:4830,skill_2:0,skill_3:0,team_buff:0,s1_boost:3890
9003,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1763,force_strike:482,skill_1:3777,skill_2:0,skill_3:0,team_buff:0,s1_boost:2979
-,60,kb
12792,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2499,force_strike:699,skill_1:5313,skill_2:0,skill_3:0,team_buff:0,s1_boost:4279
9903,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1939,force_strike:530,skill_1:4155,skill_2:0,skill_3:0,team_buff:0,s1_boost:3277
-,60,rd
13721,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2487,force_strike:829,skill_1:5869,skill_2:0,skill_3:0,team_buff:0,s1_boost:4535
10664,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1936,force_strike:632,skill_1:4607,skill_2:0,skill_3:0,team_buff:0,s1_boost:3488
-,60,krd
15093,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2735,force_strike:912,skill_1:6456,skill_2:0,skill_3:0,team_buff:0,s1_boost:4988
11730,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:2129,force_strike:695,skill_1:5068,skill_2:0,skill_3:0,team_buff:0,s1_boost:3837
-,60,rb
12937,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2272,force_strike:636,skill_1:5555,skill_2:0,skill_3:0,team_buff:0,s1_boost:4474
10017,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1763,force_strike:482,skill_1:4344,skill_2:0,skill_3:0,team_buff:0,s1_boost:3426
-,60,krb
14231,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2499,force_strike:699,skill_1:6110,skill_2:0,skill_3:0,team_buff:0,s1_boost:4921
11018,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1939,force_strike:530,skill_1:4778,skill_2:0,skill_3:0,team_buff:0,s1_boost:3769
-,60,db
12384,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2419,force_strike:677,skill_1:5144,skill_2:0,skill_3:0,team_buff:0,s1_boost:4142
9624,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1885,force_strike:515,skill_1:4038,skill_2:0,skill_3:0,team_buff:0,s1_boost:3185
-,60,kdb
13622,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2661,force_strike:744,skill_1:5659,skill_2:0,skill_3:0,team_buff:0,s1_boost:4556
10587,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:2073,force_strike:567,skill_1:4442,skill_2:0,skill_3:0,team_buff:0,s1_boost:3504
-,60,rdb
13777,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2419,force_strike:677,skill_1:5916,skill_2:0,skill_3:0,team_buff:0,s1_boost:4763
10708,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1885,force_strike:515,skill_1:4644,skill_2:0,skill_3:0,team_buff:0,s1_boost:3663
-,60,krdb
15154,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2661,force_strike:744,skill_1:6507,skill_2:0,skill_3:0,team_buff:0,s1_boost:5240
11779,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:2073,force_strike:567,skill_1:5108,skill_2:0,skill_3:0,team_buff:0,s1_boost:4029
-,120,_
13270,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2474,force_strike:844,skill_1:4923,skill_2:0,skill_3:0,team_buff:0,s1_boost:5027
10156,_c_Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],!<hit15>,,attack:1896,force_strike:640,skill_1:3791,skill_2:0,skill_3:0,team_buff:0,s1_boost:3827
-,120,k
14597,Naveed,5*,flame,sword,4082,[The_Shining_Overlord+Primal_Crisis][Konohana_Sakuya][Agito],<hit15>,,attack:2721,force_strike:929,skill_1:5415,skill_2:0,skill_3:0,team_buff:0,s1_boost:5530
