-,60,_
7942,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1604,force_strike:0,skill_1:4149,skill_2:1726,skill_3:461,team_buff:0
6960,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1406,force_strike:0,skill_1:3636,skill_2:1513,skill_3:404,team_buff:0
-,60,k
8737,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1765,force_strike:0,skill_1:4564,skill_2:1899,skill_3:507,team_buff:0
7656,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1546,force_strike:0,skill_1:4000,skill_2:1664,skill_3:444,team_buff:0
-,60,r
8893,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1604,force_strike:0,skill_1:4772,skill_2:1985,skill_3:530,team_buff:0
7793,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1406,force_strike:0,skill_1:4181,skill_2:1740,skill_3:464,team_buff:0
-,60,kr
9782,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1765,force_strike:0,skill_1:5249,skill_2:2184,skill_3:583,team_buff:0
8572,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1546,force_strike:0,skill_1:4600,skill_2:1914,skill_3:511,team_buff:0
-,60,d
8446,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1706,force_strike:0,skill_1:4412,skill_2:1836,skill_3:490,team_buff:0
7424,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1500,force_strike:0,skill_1:3879,skill_2:1614,skill_3:431,team_buff:0
-,60,kd
9290,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1877,force_strike:0,skill_1:4853,skill_2:2019,skill_3:539,team_buff:0
8167,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1650,force_strike:0,skill_1:4267,skill_2:1775,skill_3:474,team_buff:0
-,60,b
8611,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1461,force_strike:0,skill_1:4967,skill_2:1722,skill_3:460,team_buff:0
7546,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1280,force_strike:0,skill_1:4352,skill_2:1509,skill_3:403,team_buff:0
-,60,kb
9472,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1607,force_strike:0,skill_1:5464,skill_2:1894,skill_3:506,team_buff:0
8300,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1408,force_strike:0,skill_1:4788,skill_2:1660,skill_3:443,team_buff:0
-,60,rd
9456,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1706,force_strike:0,skill_1:5074,skill_2:2111,skill_3:564,team_buff:0
8313,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1500,force_strike:0,skill_1:4460,skill_2:1856,skill_3:495,team_buff:0
-,60,krd
10402,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1877,force_strike:0,skill_1:5582,skill_2:2322,skill_3:620,team_buff:0
9144,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1650,force_strike:0,skill_1:4907,skill_2:2042,skill_3:545,team_buff:0
-,60,rb
9683,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1461,force_strike:0,skill_1:5712,skill_2:1981,skill_3:529,team_buff:0
8485,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1280,force_strike:0,skill_1:5005,skill_2:1736,skill_3:463,team_buff:0
-,60,krb
10652,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1607,force_strike:0,skill_1:6283,skill_2:2179,skill_3:582,team_buff:0
9334,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1408,force_strike:0,skill_1:5506,skill_2:1909,skill_3:510,team_buff:0
-,60,db
9156,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1553,force_strike:0,skill_1:5282,skill_2:1831,skill_3:489,team_buff:0
8049,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1365,force_strike:0,skill_1:4643,skill_2:1610,skill_3:430,team_buff:0
-,60,kdb
10072,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1709,force_strike:0,skill_1:5810,skill_2:2014,skill_3:538,team_buff:0
8854,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1502,force_strike:0,skill_1:5107,skill_2:1771,skill_3:473,team_buff:0
-,60,rdb
10297,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1553,force_strike:0,skill_1:6074,skill_2:2106,skill_3:562,team_buff:0
9052,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1365,force_strike:0,skill_1:5339,skill_2:1851,skill_3:494,team_buff:0
-,60,krdb
11327,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1709,force_strike:0,skill_1:6681,skill_2:2317,skill_3:618,team_buff:0
9957,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1502,force_strike:0,skill_1:5873,skill_2:2037,skill_3:544,team_buff:0
-,120,_
8721,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1503,force_strike:0,skill_1:4585,skill_2:2168,skill_3:463,team_buff:0
7642,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1317,force_strike:0,skill_1:4018,skill_2:1900,skill_3:406,team_buff:0
-,120,k
9593,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1654,force_strike:0,skill_1:5044,skill_2:2385,skill_3:509,team_buff:0
8406,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1449,force_strike:0,skill_1:4420,skill_2:2090,skill_3:446,team_buff:0
-,120,r
9804,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1503,force_strike:0,skill_1:5273,skill_2:2493,skill_3:532,team_buff:0
8591,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1317,force_strike:0,skill_1:4621,skill_2:2185,skill_3:466,team_buff:0
-,120,kr
10784,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1654,force_strike:0,skill_1:5801,skill_2:2743,skill_3:586,team_buff:0
9450,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1449,force_strike:0,skill_1:5083,skill_2:2403,skill_3:513,team_buff:0
-,120,d
9274,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1598,force_strike:0,skill_1:4876,skill_2:2306,skill_3:492,team_buff:0
8152,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1405,force_strike:0,skill_1:4286,skill_2:2027,skill_3:433,team_buff:0
-,120,kd
10201,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1758,force_strike:0,skill_1:5363,skill_2:2536,skill_3:542,team_buff:0
8967,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1546,force_strike:0,skill_1:4715,skill_2:2229,skill_3:476,team_buff:0
-,120,b
9273,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1461,force_strike:0,skill_1:4968,skill_2:2153,skill_3:690,team_buff:0
8126,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1280,force_strike:0,skill_1:4353,skill_2:1887,skill_3:604,team_buff:0
-,120,kb
10200,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1607,force_strike:0,skill_1:5465,skill_2:2369,skill_3:759,team_buff:0
8939,_c_Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],!<hp70>,no poison,attack:1408,force_strike:0,skill_1:4789,skill_2:2076,skill_3:665,team_buff:0
-,120,rd
10425,Lathna,5*,shadow,lance,3822,[Resounding_Rendition+Beautiful_Nothingness][Shinobi],<hp70>,no poison,attack:1598,force_strike:0,skill_1:5607,skill_2:2651,skill_3:566,team_buff:0
