-,60,_
9416,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2745,force_strike:90,skill_1:1716,skill_2:1307,skill_3:1535,team_buff:0,s1_boost:2020
6399,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1866,force_strike:61,skill_1:1166,skill_2:888,skill_3:1043,team_buff:0,s1_boost:1373
-,60,k
9416,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2745,force_strike:90,skill_1:1716,skill_2:1307,skill_3:1535,team_buff:0,s1_boost:2020
6399,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1866,force_strike:61,skill_1:1166,skill_2:888,skill_3:1043,team_buff:0,s1_boost:1373
-,60,r
10403,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2745,force_strike:90,skill_1:1974,skill_2:1503,skill_3:1765,team_buff:0,s1_boost:2323
7070,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1866,force_strike:61,skill_1:1341,skill_2:1021,skill_3:1200,team_buff:0,s1_boost:1579
-,60,kr
10403,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2745,force_strike:90,skill_1:1974,skill_2:1503,skill_3:1765,team_buff:0,s1_boost:2323
7070,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1866,force_strike:61,skill_1:1341,skill_2:1021,skill_3:1200,team_buff:0,s1_boost:1579
-,60,d
10005,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2917,force_strike:96,skill_1:1824,skill_2:1388,skill_3:1631,team_buff:0,s1_boost:2147
6841,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1994,force_strike:65,skill_1:1247,skill_2:949,skill_3:1115,team_buff:0,s1_boost:1468
-,60,kd
10005,Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],<hit15 & hp70>,,attack:2917,force_strike:96,skill_1:1824,skill_2:1388,skill_3:1631,team_buff:0,s1_boost:2147
6841,_c_Nobunaga,5*,flame,blade,4037,[Resounding_Rendition+Primal_Crisis][Sakuya],!<hit15 & hp70>,,attack:1994,force_strike:65,skill_1:1247,skill_2:949,skill_3:1115,team_buff:0,s1_boost:1468
-,60,b
