-,60,_
8371,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2086,force_strike:0,skill_1:3352,skill_2:0,skill_3:1329,team_buff:1602
6140,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1788,force_strike:0,skill_1:2873,skill_2:0,skill_3:1139,team_buff:339
-,60,k
9208,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2295,force_strike:0,skill_1:3687,skill_2:0,skill_3:1462,team_buff:1762
6754,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1967,force_strike:0,skill_1:3160,skill_2:0,skill_3:1253,team_buff:372
-,60,r
8371,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2086,force_strike:0,skill_1:3352,skill_2:0,skill_3:1329,team_buff:1602
6140,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1788,force_strike:0,skill_1:2873,skill_2:0,skill_3:1139,team_buff:339
-,60,kr
9208,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2295,force_strike:0,skill_1:3687,skill_2:0,skill_3:1462,team_buff:1762
6754,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1967,force_strike:0,skill_1:3160,skill_2:0,skill_3:1253,team_buff:372
-,60,d
8950,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2230,force_strike:0,skill_1:3583,skill_2:0,skill_3:1421,team_buff:1714
6565,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1912,force_strike:0,skill_1:3071,skill_2:0,skill_3:1218,team_buff:362
-,60,kd
9845,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2454,force_strike:0,skill_1:3942,skill_2:0,skill_3:1563,team_buff:1885
7221,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:2103,force_strike:0,skill_1:3378,skill_2:0,skill_3:1340,team_buff:399
-,60,b
8451,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2086,force_strike:0,skill_1:3352,skill_2:0,skill_3:1329,team_buff:1682
6157,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1788,force_strike:0,skill_1:2873,skill_2:0,skill_3:1139,team_buff:355
-,60,kb
9296,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2295,force_strike:0,skill_1:3687,skill_2:0,skill_3:1462,team_buff:1850
6773,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1967,force_strike:0,skill_1:3160,skill_2:0,skill_3:1253,team_buff:391
-,60,rd
8950,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2230,force_strike:0,skill_1:3583,skill_2:0,skill_3:1421,team_buff:1714
6565,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1912,force_strike:0,skill_1:3071,skill_2:0,skill_3:1218,team_buff:362
-,60,krd
9845,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2454,force_strike:0,skill_1:3942,skill_2:0,skill_3:1563,team_buff:1885
7221,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:2103,force_strike:0,skill_1:3378,skill_2:0,skill_3:1340,team_buff:399
-,60,rb
8451,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2086,force_strike:0,skill_1:3352,skill_2:0,skill_3:1329,team_buff:1682
6157,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1788,force_strike:0,skill_1:2873,skill_2:0,skill_3:1139,team_buff:355
-,60,krb
9296,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2295,force_strike:0,skill_1:3687,skill_2:0,skill_3:1462,team_buff:1850
6773,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1967,force_strike:0,skill_1:3160,skill_2:0,skill_3:1253,team_buff:391
-,60,db
9036,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2230,force_strike:0,skill_1:3583,skill_2:0,skill_3:1421,team_buff:1800
6583,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1912,force_strike:0,skill_1:3071,skill_2:0,skill_3:1218,team_buff:380
-,60,kdb
9939,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2454,force_strike:0,skill_1:3942,skill_2:0,skill_3:1563,team_buff:1980
7241,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:2103,force_strike:0,skill_1:3378,skill_2:0,skill_3:1340,team_buff:418
-,60,rdb
9036,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2230,force_strike:0,skill_1:3583,skill_2:0,skill_3:1421,team_buff:1800
6583,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1912,force_strike:0,skill_1:3071,skill_2:0,skill_3:1218,team_buff:380
-,60,krdb
9939,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2454,force_strike:0,skill_1:3942,skill_2:0,skill_3:1563,team_buff:1980
7241,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:2103,force_strike:0,skill_1:3378,skill_2:0,skill_3:1340,team_buff:418
-,120,_
8715,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2097,force_strike:0,skill_1:3434,skill_2:0,skill_3:1346,team_buff:1837
6255,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1797,force_strike:0,skill_1:2943,skill_2:0,skill_3:1154,team_buff:359
-,120,k
9587,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2306,force_strike:0,skill_1:3777,skill_2:0,skill_3:1481,team_buff:2021
6880,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1977,force_strike:0,skill_1:3238,skill_2:0,skill_3:1269,team_buff:395
-,120,r
8715,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2097,force_strike:0,skill_1:3434,skill_2:0,skill_3:1346,team_buff:1837
6255,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1797,force_strike:0,skill_1:2943,skill_2:0,skill_3:1154,team_buff:359
-,120,kr
9587,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2306,force_strike:0,skill_1:3777,skill_2:0,skill_3:1481,team_buff:2021
6880,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1977,force_strike:0,skill_1:3238,skill_2:0,skill_3:1269,team_buff:395
-,120,d
9319,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2241,force_strike:0,skill_1:3671,skill_2:0,skill_3:1439,team_buff:1966
6687,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1921,force_strike:0,skill_1:3146,skill_2:0,skill_3:1233,team_buff:384
-,120,kd
10251,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2466,force_strike:0,skill_1:4038,skill_2:0,skill_3:1583,team_buff:2162
7355,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:2113,force_strike:0,skill_1:3461,skill_2:0,skill_3:1357,team_buff:423
-,120,b
8807,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2097,force_strike:0,skill_1:3434,skill_2:0,skill_3:1346,team_buff:1929
6273,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1797,force_strike:0,skill_1:2943,skill_2:0,skill_3:1154,team_buff:377
-,120,kb
9688,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2306,force_strike:0,skill_1:3777,skill_2:0,skill_3:1481,team_buff:2122
6900,_c_S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],!<buff all team & hit15>,,attack:1977,force_strike:0,skill_1:3238,skill_2:0,skill_3:1269,team_buff:415
-,120,rd
9319,S_Estelle,4*,water,wand,4390,[Candy_Couriers+Flash_of_Genius][Siren],<buff all team & hit15>,,attack:2241,force_strike:0,skill_1:3671,skill_2:0,skill_3:1439,team_buff:1966
