-,60,_
13541,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2351,force_strike:0,skill_1:7078,skill_2:0,skill_3:2186,team_buff:0,s1_poison:1924
6323,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1691,force_strike:0,skill_1:3102,skill_2:0,skill_3:1529,team_buff:0,s1_poison:0
-,60,k
14895,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2587,force_strike:0,skill_1:7786,skill_2:0,skill_3:2405,team_buff:0,s1_poison:2116
6956,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1860,force_strike:0,skill_1:3412,skill_2:0,skill_3:1682,team_buff:0,s1_poison:0
-,60,r
15219,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2351,force_strike:0,skill_1:8140,skill_2:0,skill_3:2514,team_buff:0,s1_poison:2212
7018,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1691,force_strike:0,skill_1:3567,skill_2:0,skill_3:1759,team_buff:0,s1_poison:0
-,60,kr
16741,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2587,force_strike:0,skill_1:8954,skill_2:0,skill_3:2766,team_buff:0,s1_poison:2434
7720,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1860,force_strike:0,skill_1:3924,skill_2:0,skill_3:1935,team_buff:0,s1_poison:0
-,60,d
14393,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2499,force_strike:0,skill_1:7524,skill_2:0,skill_3:2324,team_buff:0,s1_poison:2045
6721,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1797,force_strike:0,skill_1:3297,skill_2:0,skill_3:1626,team_buff:0,s1_poison:0
-,60,kd
15833,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2749,force_strike:0,skill_1:8276,skill_2:0,skill_3:2556,team_buff:0,s1_poison:2249
7393,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1977,force_strike:0,skill_1:3627,skill_2:0,skill_3:1788,team_buff:0,s1_poison:0
-,60,b
13541,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2351,force_strike:0,skill_1:7078,skill_2:0,skill_3:2186,team_buff:0,s1_poison:1924
6323,_c_Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],!<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once,attack:1691,force_strike:0,skill_1:3102,skill_2:0,skill_3:1529,team_buff:0,s1_poison:0
-,60,kb
14895,Valentines_Addis,5*,shadow,bow,3659,[Forest_Bonds+Dear_Diary][Shinobi][HDT2],<hp30 every 90s & 0 poison res & hp=20%>,use s2 more than once; 90% poison uptime,attack:2587,force_strike:0,skill_1:7786,skill_2:0,skill_3:2405,team_buff:0,s1_poison:2116
