-,60,_
7879,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1252,force_strike:705,skill_1:3409,skill_2:0,skill_3:1148,team_buff:0,s1_boost:1363
7273,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1155,force_strike:651,skill_1:3146,skill_2:0,skill_3:1060,team_buff:0,s1_boost:1258
-,60,k
8667,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1377,force_strike:776,skill_1:3750,skill_2:0,skill_3:1263,team_buff:0,s1_boost:1500
8000,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1271,force_strike:716,skill_1:3461,skill_2:0,skill_3:1166,team_buff:0,s1_boost:1384
-,60,r
8767,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1252,force_strike:705,skill_1:3920,skill_2:0,skill_3:1321,team_buff:0,s1_boost:1568
8093,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1155,force_strike:651,skill_1:3618,skill_2:0,skill_3:1219,team_buff:0,s1_boost:1447
-,60,kr
9644,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1377,force_strike:776,skill_1:4312,skill_2:0,skill_3:1453,team_buff:0,s1_boost:1725
8902,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1271,force_strike:716,skill_1:3980,skill_2:0,skill_3:1341,team_buff:0,s1_boost:1592
-,60,d
8423,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1338,force_strike:754,skill_1:3644,skill_2:0,skill_3:1228,team_buff:0,s1_boost:1457
7775,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1235,force_strike:696,skill_1:3364,skill_2:0,skill_3:1133,team_buff:0,s1_boost:1345
-,60,kd
9265,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1472,force_strike:829,skill_1:4008,skill_2:0,skill_3:1350,team_buff:0,s1_boost:1603
8552,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1359,force_strike:766,skill_1:3700,skill_2:0,skill_3:1246,team_buff:0,s1_boost:1480
-,60,b
8124,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1290,force_strike:727,skill_1:3515,skill_2:0,skill_3:1184,team_buff:0,s1_boost:1406
7499,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1191,force_strike:671,skill_1:3244,skill_2:0,skill_3:1093,team_buff:0,s1_boost:1297
-,60,kb
8936,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1420,force_strike:800,skill_1:3866,skill_2:0,skill_3:1302,team_buff:0,s1_boost:1546
8249,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1310,force_strike:738,skill_1:3569,skill_2:0,skill_3:1202,team_buff:0,s1_boost:1427
-,60,rd
9372,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1338,force_strike:754,skill_1:4191,skill_2:0,skill_3:1412,team_buff:0,s1_boost:1676
8651,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1235,force_strike:696,skill_1:3868,skill_2:0,skill_3:1303,team_buff:0,s1_boost:1547
-,60,krd
10310,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1472,force_strike:829,skill_1:4610,skill_2:0,skill_3:1553,team_buff:0,s1_boost:1844
9516,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1359,force_strike:766,skill_1:4255,skill_2:0,skill_3:1433,team_buff:0,s1_boost:1702
-,60,rb
9040,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1290,force_strike:727,skill_1:4042,skill_2:0,skill_3:1362,team_buff:0,s1_boost:1616
8344,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1191,force_strike:671,skill_1:3731,skill_2:0,skill_3:1257,team_buff:0,s1_boost:1492
-,60,krb
9944,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1420,force_strike:800,skill_1:4446,skill_2:0,skill_3:1498,team_buff:0,s1_boost:1778
9179,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1310,force_strike:738,skill_1:4104,skill_2:0,skill_3:1383,team_buff:0,s1_boost:1641
-,60,db
8666,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1377,force_strike:776,skill_1:3749,skill_2:0,skill_3:1263,team_buff:0,s1_boost:1499
7999,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1271,force_strike:716,skill_1:3461,skill_2:0,skill_3:1166,team_buff:0,s1_boost:1384
-,60,kdb
9532,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1514,force_strike:853,skill_1:4124,skill_2:0,skill_3:1389,team_buff:0,s1_boost:1649
8799,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1398,force_strike:788,skill_1:3807,skill_2:0,skill_3:1282,team_buff:0,s1_boost:1522
-,60,rdb
9643,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1377,force_strike:776,skill_1:4312,skill_2:0,skill_3:1453,team_buff:0,s1_boost:1724
8901,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1271,force_strike:716,skill_1:3980,skill_2:0,skill_3:1341,team_buff:0,s1_boost:1592
-,60,krdb
10607,G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],<hp70>,no s2,attack:1514,force_strike:853,skill_1:4743,skill_2:0,skill_3:1598,team_buff:0,s1_boost:1897
9791,_c_G_Ranzal,5*,wind,sword,3606,[The_Shining_Overlord+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,no s2,attack:1398,force_strike:788,skill_1:4378,skill_2:0,skill_3:1475,team_buff:0,s1_boost:1751
-,120,_
8203,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1225,force_strike:679,skill_1:3606,skill_2:0,skill_3:1334,team_buff:0,s1_boost:1357
7572,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1131,force_strike:627,skill_1:3328,skill_2:0,skill_3:1231,team_buff:0,s1_boost:1253
-,120,k
9023,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1347,force_strike:747,skill_1:3966,skill_2:0,skill_3:1467,team_buff:0,s1_boost:1493
8329,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1244,force_strike:690,skill_1:3661,skill_2:0,skill_3:1354,team_buff:0,s1_boost:1378
-,120,r
9148,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1225,force_strike:679,skill_1:4147,skill_2:0,skill_3:1534,team_buff:0,s1_boost:1561
8444,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1131,force_strike:627,skill_1:3828,skill_2:0,skill_3:1416,team_buff:0,s1_boost:1441
-,120,kr
10062,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1347,force_strike:747,skill_1:4561,skill_2:0,skill_3:1687,team_buff:0,s1_boost:1717
9288,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1244,force_strike:690,skill_1:4211,skill_2:0,skill_3:1558,team_buff:0,s1_boost:1585
-,120,d
8769,G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],<hp70>,no s2,attack:1309,force_strike:726,skill_1:3855,skill_2:0,skill_3:1426,team_buff:0,s1_boost:1451
8095,_c_G_Ranzal,5*,wind,sword,3618,[Jewels_of_the_Sun+The_Shining_Overlord][Vayu][HDT2],!<hp70>,no s2,attack:1209,force_strike:670,skill_1:3558,skill_2:0,skill_3:1316,team_buff:0,s1_boost:1339
-,120,kd
