-,60,_
8604,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1334,force_strike:2079,skill_1:2727,skill_2:1237,skill_3:0,team_buff:0,s1_burn:952,s2_reflect:273
5818,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1057,force_strike:1647,skill_1:2162,skill_2:951,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,k
9465,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1468,force_strike:2287,skill_1:2999,skill_2:1361,skill_3:0,team_buff:0,s1_burn:1047,s2_reflect:300
6400,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1163,force_strike:1812,skill_1:2378,skill_2:1047,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,r
9342,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1334,force_strike:2079,skill_1:3136,skill_2:1422,skill_3:0,team_buff:0,s1_burn:1095,s2_reflect:273
6285,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1057,force_strike:1647,skill_1:2486,skill_2:1094,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,kr
10276,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1468,force_strike:2287,skill_1:3449,skill_2:1565,skill_3:0,team_buff:0,s1_burn:1204,s2_reflect:300
6914,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1163,force_strike:1812,skill_1:2735,skill_2:1204,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,d
9180,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1426,force_strike:2223,skill_1:2915,skill_2:1322,skill_3:0,team_buff:0,s1_burn:1018,s2_reflect:273
6220,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1130,force_strike:1761,skill_1:2311,skill_2:1017,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,kd
10098,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1569,force_strike:2445,skill_1:3206,skill_2:1455,skill_3:0,team_buff:0,s1_burn:1120,s2_reflect:300
6842,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1243,force_strike:1937,skill_1:2542,skill_2:1119,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,b
8532,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1370,force_strike:2008,skill_1:2734,skill_2:1240,skill_3:0,team_buff:0,s1_burn:903,s2_reflect:274
5796,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1083,force_strike:1590,skill_1:2168,skill_2:954,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,kb
9385,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1507,force_strike:2209,skill_1:3008,skill_2:1364,skill_3:0,team_buff:0,s1_burn:994,s2_reflect:301
6375,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1191,force_strike:1749,skill_1:2385,skill_2:1049,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,rd
9968,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1426,force_strike:2223,skill_1:3352,skill_2:1521,skill_3:0,team_buff:0,s1_burn:1170,s2_reflect:273
6719,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1130,force_strike:1761,skill_1:2658,skill_2:1170,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,krd
10965,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 94% burn uptime,attack:1569,force_strike:2445,skill_1:3687,skill_2:1673,skill_3:0,team_buff:0,s1_burn:1288,s2_reflect:300
7391,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1243,force_strike:1937,skill_1:2924,skill_2:1287,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,rb
9264,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1370,force_strike:2008,skill_1:3144,skill_2:1426,skill_3:0,team_buff:0,s1_burn:1039,s2_reflect:274
6264,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1083,force_strike:1590,skill_1:2493,skill_2:1097,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,krb
10190,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1507,force_strike:2209,skill_1:3459,skill_2:1569,skill_3:0,team_buff:0,s1_burn:1143,s2_reflect:301
6890,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1191,force_strike:1749,skill_1:2742,skill_2:1207,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,db
9102,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1464,force_strike:2147,skill_1:2923,skill_2:1326,skill_3:0,team_buff:0,s1_burn:966,s2_reflect:274
6196,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1157,force_strike:1700,skill_1:2317,skill_2:1020,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,kdb
10012,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1611,force_strike:2361,skill_1:3215,skill_2:1459,skill_3:0,team_buff:0,s1_burn:1062,s2_reflect:301
6815,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1273,force_strike:1870,skill_1:2549,skill_2:1122,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,rdb
9884,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1464,force_strike:2147,skill_1:3361,skill_2:1525,skill_3:0,team_buff:0,s1_burn:1111,s2_reflect:274
6696,_c_Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],!<0 resist & reflect 500 damage on every s2>,c2+fs,attack:1157,force_strike:1700,skill_1:2665,skill_2:1173,skill_3:0,team_buff:0,s1_burn:0,s2_reflect:0
-,60,krdb
10873,Lea,5*,flame,sword,3906,[The_Shining_Overlord+Elegant_Escort][Dreadking_Rathalos][Agito],<0 resist & reflect 500 damage on every s2>,c2+fs; 95% burn uptime,attack:1611,force_strike:2361,skill_1:3698,skill_2:1677,skill_3:0,team_buff:0,s1_burn:1222,s2_reflect:301
