-,60,_
7241,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1782,force_strike:186,skill_1:2904,skill_2:0,skill_3:1037,team_buff:944,s1_boost:385
6260,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1505,force_strike:157,skill_1:2451,skill_2:0,skill_3:875,team_buff:944,s1_boost:325
-,60,k
7965,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1961,force_strike:204,skill_1:3194,skill_2:0,skill_3:1141,team_buff:1039,s1_boost:424
6886,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1655,force_strike:172,skill_1:2697,skill_2:0,skill_3:963,team_buff:1039,s1_boost:358
-,60,r
7966,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1782,force_strike:186,skill_1:3340,skill_2:0,skill_3:1193,team_buff:1020,s1_boost:443
6884,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1505,force_strike:157,skill_1:2819,skill_2:0,skill_3:1007,team_buff:1020,s1_boost:374
-,60,kr
8763,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1961,force_strike:204,skill_1:3674,skill_2:0,skill_3:1312,team_buff:1122,s1_boost:487
7572,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1655,force_strike:172,skill_1:3101,skill_2:0,skill_3:1107,team_buff:1122,s1_boost:411
-,60,d
7692,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1891,force_strike:197,skill_1:3081,skill_2:0,skill_3:1100,team_buff:1011,s1_boost:409
6681,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1605,force_strike:167,skill_1:2615,skill_2:0,skill_3:934,team_buff:1011,s1_boost:347
-,60,kd
8461,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:2080,force_strike:217,skill_1:3389,skill_2:0,skill_3:1210,team_buff:1112,s1_boost:449
7349,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1766,force_strike:184,skill_1:2877,skill_2:0,skill_3:1027,team_buff:1112,s1_boost:381
-,60,b
7705,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1652,force_strike:144,skill_1:2868,skill_2:0,skill_3:1518,team_buff:1140,s1_boost:382
6666,_c_Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:1390,force_strike:121,skill_1:2414,skill_2:0,skill_3:1277,team_buff:1140,s1_boost:321
-,60,kb
8475,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1817,force_strike:158,skill_1:3154,skill_2:0,skill_3:1669,team_buff:1254,s1_boost:420
7332,_c_Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:1529,force_strike:133,skill_1:2655,skill_2:0,skill_3:1405,team_buff:1254,s1_boost:354
-,60,rd
8461,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:1891,force_strike:197,skill_1:3543,skill_2:0,skill_3:1265,team_buff:1092,s1_boost:470
7347,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1605,force_strike:167,skill_1:3007,skill_2:0,skill_3:1074,team_buff:1092,s1_boost:399
-,60,krd
9307,Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],<hp70>,,attack:2080,force_strike:217,skill_1:3898,skill_2:0,skill_3:1392,team_buff:1201,s1_boost:517
8081,_c_Xuanzang,4*,flame,lance,4620,[Resounding_Rendition+Beautiful_Nothingness][Sakuya],!<hp70>,,attack:1766,force_strike:184,skill_1:3308,skill_2:0,skill_3:1181,team_buff:1201,s1_boost:439
-,60,rb
8511,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1652,force_strike:144,skill_1:3298,skill_2:0,skill_3:1745,team_buff:1231,s1_boost:439
7359,_c_Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:1390,force_strike:121,skill_1:2776,skill_2:0,skill_3:1469,team_buff:1231,s1_boost:370
-,60,krb
9362,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1817,force_strike:158,skill_1:3628,skill_2:0,skill_3:1920,team_buff:1354,s1_boost:483
8095,_c_Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:1529,force_strike:133,skill_1:3053,skill_2:0,skill_3:1616,team_buff:1354,s1_boost:407
-,60,db
8198,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1756,force_strike:153,skill_1:3048,skill_2:0,skill_3:1613,team_buff:1219,s1_boost:406
7127,_c_Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],!<hp70>,,attack:1486,force_strike:129,skill_1:2580,skill_2:0,skill_3:1365,team_buff:1219,s1_boost:344
-,60,kdb
9017,Xuanzang,4*,flame,lance,4634,[Resounding_Rendition+Jewels_of_the_Sun][Sakuya],<hp70>,,attack:1931,force_strike:168,skill_1:3353,skill_2:0,skill_3:1774,team_buff:1341,s1_boost:447
