-,60,_
9842,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3110,skill_2:1472,skill_3:1412,team_buff:103,s1_burn:842,s2_burn:308
5699,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2052,skill_2:953,skill_3:887,team_buff:103,s1_burn:0,s2_burn:0
-,60,k
10826,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3421,skill_2:1619,skill_3:1553,team_buff:113,s1_burn:926,s2_burn:339
6269,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2258,skill_2:1048,skill_3:976,team_buff:113,s1_burn:0,s2_burn:0
-,60,r
10923,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3577,skill_2:1693,skill_3:1624,team_buff:111,s1_burn:968,s2_burn:355
6291,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2360,skill_2:1096,skill_3:1020,team_buff:111,s1_burn:0,s2_burn:0
-,60,kr
12015,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3935,skill_2:1862,skill_3:1786,team_buff:122,s1_burn:1065,s2_burn:390
6920,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2596,skill_2:1206,skill_3:1122,team_buff:122,s1_burn:0,s2_burn:0
-,60,d
9842,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3110,skill_2:1472,skill_3:1412,team_buff:103,s1_burn:842,s2_burn:308
5699,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2052,skill_2:953,skill_3:887,team_buff:103,s1_burn:0,s2_burn:0
-,60,kd
10826,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3421,skill_2:1619,skill_3:1553,team_buff:113,s1_burn:926,s2_burn:339
6269,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2258,skill_2:1048,skill_3:976,team_buff:113,s1_burn:0,s2_burn:0
-,60,b
9847,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3110,skill_2:1472,skill_3:1412,team_buff:108,s1_burn:842,s2_burn:308
5704,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2052,skill_2:953,skill_3:887,team_buff:108,s1_burn:0,s2_burn:0
-,60,kb
10832,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3421,skill_2:1619,skill_3:1553,team_buff:119,s1_burn:926,s2_burn:339
6274,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2258,skill_2:1048,skill_3:976,team_buff:119,s1_burn:0,s2_burn:0
-,60,rd
10923,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3577,skill_2:1693,skill_3:1624,team_buff:111,s1_burn:968,s2_burn:355
6291,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2360,skill_2:1096,skill_3:1020,team_buff:111,s1_burn:0,s2_burn:0
-,60,krd
12015,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3935,skill_2:1862,skill_3:1786,team_buff:122,s1_burn:1065,s2_burn:390
6920,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2596,skill_2:1206,skill_3:1122,team_buff:122,s1_burn:0,s2_burn:0
-,60,rb
10928,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3577,skill_2:1693,skill_3:1624,team_buff:117,s1_burn:968,s2_burn:355
6297,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2360,skill_2:1096,skill_3:1020,team_buff:117,s1_burn:0,s2_burn:0
-,60,krb
12021,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3935,skill_2:1862,skill_3:1786,team_buff:129,s1_burn:1065,s2_burn:390
6927,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2596,skill_2:1206,skill_3:1122,team_buff:129,s1_burn:0,s2_burn:0
-,60,db
9847,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3110,skill_2:1472,skill_3:1412,team_buff:108,s1_burn:842,s2_burn:308
5704,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1436,force_strike:265,skill_1:2052,skill_2:953,skill_3:887,team_buff:108,s1_burn:0,s2_burn:0
-,60,kdb
10832,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2413,force_strike:437,skill_1:3421,skill_2:1619,skill_3:1553,team_buff:119,s1_burn:926,s2_burn:339
6274,_c_Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],!<hit15 & 0 resist>,,attack:1580,force_strike:291,skill_1:2258,skill_2:1048,skill_3:976,team_buff:119,s1_burn:0,s2_burn:0
-,60,rdb
10928,Renelle,3*,flame,dagger,4643,[Twinfold_Bonds+Elegant_Escort][Sakuya],<hit15 & 0 resist>,86% burn uptime,attack:2194,force_strike:398,skill_1:3577,skill_2:1693,skill_3:1624,team_buff:117,s1_burn:968,s2_burn:355
