-,60,_
5938,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2199,force_strike:0,skill_1:2242,skill_2:406,skill_3:893,team_buff:0,team_energy:50,s1_p1_energized:146
4270,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:1890,force_strike:0,skill_1:1521,skill_2:286,skill_3:571,team_buff:0
-,60,k
6532,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2419,force_strike:0,skill_1:2466,skill_2:447,skill_3:982,team_buff:0,team_energy:55,s1_p1_energized:161
4697,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:2079,force_strike:0,skill_1:1673,skill_2:315,skill_3:628,team_buff:0
-,60,r
6499,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2199,force_strike:0,skill_1:2578,skill_2:467,skill_3:1027,team_buff:0,team_energy:57,s1_p1_energized:168
4627,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:1890,force_strike:0,skill_1:1750,skill_2:329,skill_3:657,team_buff:0
-,60,kr
7149,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2419,force_strike:0,skill_1:2836,skill_2:514,skill_3:1130,team_buff:0,team_energy:63,s1_p1_energized:185
5089,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:2079,force_strike:0,skill_1:1925,skill_2:362,skill_3:723,team_buff:0
-,60,d
6315,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2338,force_strike:0,skill_1:2384,skill_2:432,skill_3:949,team_buff:0,team_energy:53,s1_p1_energized:156
4555,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:2016,force_strike:0,skill_1:1623,skill_2:305,skill_3:609,team_buff:0
-,60,kd
6947,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2572,force_strike:0,skill_1:2623,skill_2:475,skill_3:1044,team_buff:0,team_energy:58,s1_p1_energized:171
5010,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:2218,force_strike:0,skill_1:1785,skill_2:336,skill_3:670,team_buff:0
-,60,b
6398,Annelie,5*,light,lance,3811,[Resounding_Rendition+Jewels_of_the_Sun][Cupid][HDT2],<energy & hp70>,1121,attack:1921,force_strike:0,skill_1:2655,skill_2:388,skill_3:1242,team_buff:0,team_energy:50,s1_p1_energized:140
