-,60,_
8687,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:7759,force_strike:0,skill_1:0,skill_2:0,skill_3:878,team_buff:0,team_energy:50
6320,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5696,force_strike:0,skill_1:0,skill_2:0,skill_3:623,team_buff:0
-,60,k
9551,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8535,force_strike:0,skill_1:0,skill_2:0,skill_3:966,team_buff:0,team_energy:50
6952,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6266,force_strike:0,skill_1:0,skill_2:0,skill_3:686,team_buff:0
-,60,r
8687,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:7759,force_strike:0,skill_1:0,skill_2:0,skill_3:878,team_buff:0,team_energy:50
6320,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5696,force_strike:0,skill_1:0,skill_2:0,skill_3:623,team_buff:0
-,60,kr
9551,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8535,force_strike:0,skill_1:0,skill_2:0,skill_3:966,team_buff:0,team_energy:50
6952,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6266,force_strike:0,skill_1:0,skill_2:0,skill_3:686,team_buff:0
-,60,d
9165,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8188,force_strike:0,skill_1:0,skill_2:0,skill_3:927,team_buff:0,team_energy:50
6704,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6042,force_strike:0,skill_1:0,skill_2:0,skill_3:661,team_buff:0
-,60,kd
10077,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:9007,force_strike:0,skill_1:0,skill_2:0,skill_3:1019,team_buff:0,team_energy:50
7374,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6646,force_strike:0,skill_1:0,skill_2:0,skill_3:727,team_buff:0
-,60,rd
9165,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8188,force_strike:0,skill_1:0,skill_2:0,skill_3:927,team_buff:0,team_energy:50
6704,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6042,force_strike:0,skill_1:0,skill_2:0,skill_3:661,team_buff:0
-,60,krd
10077,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:9007,force_strike:0,skill_1:0,skill_2:0,skill_3:1019,team_buff:0,team_energy:50
7374,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6646,force_strike:0,skill_1:0,skill_2:0,skill_3:727,team_buff:0
-,60,b
8931,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:7693,force_strike:0,skill_1:0,skill_2:0,skill_3:917,team_buff:0,team_energy:66,s3_energized:254
6195,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5571,force_strike:0,skill_1:0,skill_2:0,skill_3:624,team_buff:0
-,60,kb
9818,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8462,force_strike:0,skill_1:0,skill_2:0,skill_3:1009,team_buff:0,team_energy:66,s3_energized:279
6815,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6128,force_strike:0,skill_1:0,skill_2:0,skill_3:687,team_buff:0
-,60,rb
8931,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:7693,force_strike:0,skill_1:0,skill_2:0,skill_3:917,team_buff:0,team_energy:66,s3_energized:254
6195,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5571,force_strike:0,skill_1:0,skill_2:0,skill_3:624,team_buff:0
-,60,krb
9818,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8462,force_strike:0,skill_1:0,skill_2:0,skill_3:1009,team_buff:0,team_energy:66,s3_energized:279
6815,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6128,force_strike:0,skill_1:0,skill_2:0,skill_3:687,team_buff:0
-,60,db
9418,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8117,force_strike:0,skill_1:0,skill_2:0,skill_3:967,team_buff:0,team_energy:66,s3_energized:267
6571,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5909,force_strike:0,skill_1:0,skill_2:0,skill_3:662,team_buff:0
-,60,kdb
10353,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8929,force_strike:0,skill_1:0,skill_2:0,skill_3:1063,team_buff:0,team_energy:66,s3_energized:294
7228,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6500,force_strike:0,skill_1:0,skill_2:0,skill_3:728,team_buff:0
-,60,rdb
9418,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8117,force_strike:0,skill_1:0,skill_2:0,skill_3:967,team_buff:0,team_energy:66,s3_energized:267
6571,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5909,force_strike:0,skill_1:0,skill_2:0,skill_3:662,team_buff:0
-,60,krdb
10353,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8929,force_strike:0,skill_1:0,skill_2:0,skill_3:1063,team_buff:0,team_energy:66,s3_energized:294
7228,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6500,force_strike:0,skill_1:0,skill_2:0,skill_3:728,team_buff:0
-,120,_
9278,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8120,force_strike:0,skill_1:0,skill_2:0,skill_3:931,team_buff:0,team_energy:100,s3_energized:127
6345,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5720,force_strike:0,skill_1:0,skill_2:0,skill_3:625,team_buff:0
-,120,k
10196,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8932,force_strike:0,skill_1:0,skill_2:0,skill_3:1024,team_buff:0,team_energy:100,s3_energized:140
6980,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6292,force_strike:0,skill_1:0,skill_2:0,skill_3:688,team_buff:0
-,120,r
9278,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8120,force_strike:0,skill_1:0,skill_2:0,skill_3:931,team_buff:0,team_energy:100,s3_energized:127
6345,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5720,force_strike:0,skill_1:0,skill_2:0,skill_3:625,team_buff:0
-,120,kr
10196,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8932,force_strike:0,skill_1:0,skill_2:0,skill_3:1024,team_buff:0,team_energy:100,s3_energized:140
6980,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6292,force_strike:0,skill_1:0,skill_2:0,skill_3:688,team_buff:0
-,120,d
9780,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8564,force_strike:0,skill_1:0,skill_2:0,skill_3:981,team_buff:0,team_energy:100,s3_energized:134
6730,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6067,force_strike:0,skill_1:0,skill_2:0,skill_3:663,team_buff:0
-,120,kd
10748,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:9421,force_strike:0,skill_1:0,skill_2:0,skill_3:1079,team_buff:0,team_energy:100,s3_energized:147
7403,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6673,force_strike:0,skill_1:0,skill_2:0,skill_3:729,team_buff:0
-,120,rd
9780,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8564,force_strike:0,skill_1:0,skill_2:0,skill_3:981,team_buff:0,team_energy:100,s3_energized:134
6730,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6067,force_strike:0,skill_1:0,skill_2:0,skill_3:663,team_buff:0
-,120,krd
10748,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:9421,force_strike:0,skill_1:0,skill_2:0,skill_3:1079,team_buff:0,team_energy:100,s3_energized:147
7403,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6673,force_strike:0,skill_1:0,skill_2:0,skill_3:729,team_buff:0
-,120,b
9464,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8129,force_strike:0,skill_1:0,skill_2:0,skill_3:947,team_buff:0,team_energy:133,s3_energized:254
6282,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5658,force_strike:0,skill_1:0,skill_2:0,skill_3:624,team_buff:0
-,120,kb
10398,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8942,force_strike:0,skill_1:0,skill_2:0,skill_3:1042,team_buff:0,team_energy:133,s3_energized:279
6911,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:6224,force_strike:0,skill_1:0,skill_2:0,skill_3:686,team_buff:0
-,120,rb
9464,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8129,force_strike:0,skill_1:0,skill_2:0,skill_3:947,team_buff:0,team_energy:133,s3_energized:254
6282,_c_Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],!<energy & hit15>,,attack:5658,force_strike:0,skill_1:0,skill_2:0,skill_3:624,team_buff:0
-,120,krb
10398,Pipple,4*,water,wand,5298,[Primal_Crisis+FirstRate_Hospitality][Dragonyule_Jeanne][HDT2],<energy & hit15>,,attack:8942,force_strike:0,skill_1:0,skill_2:0,skill_3:1042,team_buff:0,team_energy:133,s3_energized:279
