-,60,_
7806,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1491,force_strike:0,skill_1:3148,skill_2:1900,skill_3:1264,team_buff:0
6217,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1188,force_strike:0,skill_1:2508,skill_2:1514,skill_3:1007,team_buff:0
-,60,k
8586,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1641,force_strike:0,skill_1:3463,skill_2:2090,skill_3:1391,team_buff:0
6839,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1307,force_strike:0,skill_1:2758,skill_2:1665,skill_3:1108,team_buff:0
-,60,r
7806,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1491,force_strike:0,skill_1:3148,skill_2:1900,skill_3:1264,team_buff:0
6217,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1188,force_strike:0,skill_1:2508,skill_2:1514,skill_3:1007,team_buff:0
-,60,kr
8586,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1641,force_strike:0,skill_1:3463,skill_2:2090,skill_3:1391,team_buff:0
6839,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1307,force_strike:0,skill_1:2758,skill_2:1665,skill_3:1108,team_buff:0
-,60,d
8511,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1626,force_strike:0,skill_1:3433,skill_2:2072,skill_3:1378,team_buff:0
6217,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1188,force_strike:0,skill_1:2508,skill_2:1514,skill_3:1007,team_buff:0
-,60,kd
9362,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1789,force_strike:0,skill_1:3776,skill_2:2279,skill_3:1516,team_buff:0
6839,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1307,force_strike:0,skill_1:2758,skill_2:1665,skill_3:1108,team_buff:0
-,60,rd
8511,Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],<hp100>,,attack:1626,force_strike:0,skill_1:3433,skill_2:2072,skill_3:1378,team_buff:0
6217,_c_Lily,5*,water,wand,3741,[Candy_Couriers+Seaside_Princess][Siren][HDT2],!<hp100>,,attack:1188,force_strike:0,skill_1:2508,skill_2:1514,skill_3:1007,team_buff:0
-,60,krd
