-,60,_
5467,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1629,force_strike:392,skill_1:1710,skill_2:976,skill_3:757,team_buff:0
4294,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1289,force_strike:307,skill_1:1338,skill_2:764,skill_3:593,team_buff:0
-,60,k
6013,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1792,force_strike:432,skill_1:1881,skill_2:1074,skill_3:833,team_buff:0
4723,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1418,force_strike:338,skill_1:1472,skill_2:841,skill_3:652,team_buff:0
-,60,r
5983,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1629,force_strike:392,skill_1:1966,skill_2:1123,skill_3:871,team_buff:0
4698,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1289,force_strike:307,skill_1:1539,skill_2:879,skill_3:682,team_buff:0
-,60,kr
6582,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1792,force_strike:432,skill_1:2163,skill_2:1235,skill_3:958,team_buff:0
5168,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1418,force_strike:338,skill_1:1693,skill_2:967,skill_3:750,team_buff:0
-,60,d
5811,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1732,force_strike:417,skill_1:1817,skill_2:1038,skill_3:805,team_buff:0
4564,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1371,force_strike:326,skill_1:1423,skill_2:812,skill_3:630,team_buff:0
-,60,kd
6392,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1905,force_strike:459,skill_1:1999,skill_2:1142,skill_3:885,team_buff:0
5020,_c_Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<hit15 & hp30 every 90s>,,attack:1508,force_strike:359,skill_1:1565,skill_2:894,skill_3:693,team_buff:0
-,60,b
5467,Rawn,4*,light,bow,3492,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<hit15 & hp30 every 90s>,,attack:1629,force_strike:392,skill_1:1710,skill_2:976,skill_3:757,team_buff:0
