-,sp,_
13126,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:4609,force_strike:0,skill_1:3901,skill_2:1882,skill_3:1390,team_buff:343,s1_burn:998
9149,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3431,force_strike:0,skill_1:3025,skill_2:1332,skill_3:1017,team_buff:343,s1_burn:0
-,sp,k
14438,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:5070,force_strike:0,skill_1:4291,skill_2:2070,skill_3:1530,team_buff:377,s1_burn:1098
10064,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3774,force_strike:0,skill_1:3327,skill_2:1465,skill_3:1119,team_buff:377,s1_burn:0
-,sp,r
14379,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:4609,force_strike:0,skill_1:4486,skill_2:2164,skill_3:1599,team_buff:370,s1_burn:1148
9983,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3431,force_strike:0,skill_1:3478,skill_2:1531,skill_3:1170,team_buff:370,s1_burn:0
-,sp,kr
15817,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:5070,force_strike:0,skill_1:4935,skill_2:2380,skill_3:1759,team_buff:408,s1_burn:1263
10982,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3774,force_strike:0,skill_1:3826,skill_2:1685,skill_3:1287,team_buff:408,s1_burn:0
-,sp,d
14032,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:4928,force_strike:0,skill_1:4170,skill_2:2011,skill_3:1487,team_buff:367,s1_burn:1067
9781,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3668,force_strike:0,skill_1:3233,skill_2:1424,skill_3:1087,team_buff:367,s1_burn:0
-,sp,kd
15436,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:5420,force_strike:0,skill_1:4587,skill_2:2213,skill_3:1635,team_buff:404,s1_burn:1174
10760,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:4035,force_strike:0,skill_1:3557,skill_2:1566,skill_3:1196,team_buff:404,s1_burn:0
-,sp,b
13559,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:4474,force_strike:0,skill_1:4056,skill_2:1931,skill_3:1661,team_buff:397,s1_burn:1038
9464,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3337,force_strike:0,skill_1:3194,skill_2:1333,skill_3:1200,team_buff:397,s1_burn:0
-,sp,kb
14915,Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],<0 resist>,,attack:4921,force_strike:0,skill_1:4462,skill_2:2124,skill_3:1827,team_buff:437,s1_burn:1142
10410,_c_Euden,4*,flame,sword,6008,[The_Shining_Overlord+Elegant_Escort][Apollo],!<0 resist>,,attack:3671,force_strike:0,skill_1:3514,skill_2:1467,skill_3:1320,team_buff:437,s1_burn:0
-,sp,rd
