-,60,_
12551,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:2907,force_strike:780,skill_1:5517,skill_2:0,skill_3:1568,team_buff:0,s1_paralysis:1777
4618,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1752,force_strike:492,skill_1:1512,skill_2:0,skill_3:859,team_buff:0,s1_paralysis:0
-,60,k
13806,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:3198,force_strike:858,skill_1:6069,skill_2:0,skill_3:1725,team_buff:0,s1_paralysis:1954
5080,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1928,force_strike:542,skill_1:1664,skill_2:0,skill_3:945,team_buff:0,s1_paralysis:0
-,60,r
13881,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:2907,force_strike:780,skill_1:6345,skill_2:0,skill_3:1803,team_buff:0,s1_paralysis:2043
4974,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1752,force_strike:492,skill_1:1739,skill_2:0,skill_3:988,team_buff:0,s1_paralysis:0
-,60,kr
15269,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:3198,force_strike:858,skill_1:6979,skill_2:0,skill_3:1984,team_buff:0,s1_paralysis:2247
5471,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1928,force_strike:542,skill_1:1913,skill_2:0,skill_3:1087,team_buff:0,s1_paralysis:0
-,60,d
12551,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:2907,force_strike:780,skill_1:5517,skill_2:0,skill_3:1568,team_buff:0,s1_paralysis:1777
4618,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1752,force_strike:492,skill_1:1512,skill_2:0,skill_3:859,team_buff:0,s1_paralysis:0
-,60,kd
13806,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:3198,force_strike:858,skill_1:6069,skill_2:0,skill_3:1725,team_buff:0,s1_paralysis:1954
5080,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1928,force_strike:542,skill_1:1664,skill_2:0,skill_3:945,team_buff:0,s1_paralysis:0
-,60,b
12626,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 87% paralysis uptime,attack:3003,force_strike:667,skill_1:5519,skill_2:0,skill_3:1576,team_buff:0,s1_paralysis:1859
4800,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1761,force_strike:393,skill_1:1772,skill_2:0,skill_3:873,team_buff:0,s1_paralysis:0
-,60,kb
13889,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 87% paralysis uptime,attack:3304,force_strike:734,skill_1:6071,skill_2:0,skill_3:1734,team_buff:0,s1_paralysis:2045
5280,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1937,force_strike:432,skill_1:1949,skill_2:0,skill_3:960,team_buff:0,s1_paralysis:0
-,60,rd
13881,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:2907,force_strike:780,skill_1:6345,skill_2:0,skill_3:1803,team_buff:0,s1_paralysis:2043
4974,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1752,force_strike:492,skill_1:1739,skill_2:0,skill_3:988,team_buff:0,s1_paralysis:0
-,60,krd
15269,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 86% paralysis uptime,attack:3198,force_strike:858,skill_1:6979,skill_2:0,skill_3:1984,team_buff:0,s1_paralysis:2247
5471,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1928,force_strike:542,skill_1:1913,skill_2:0,skill_3:1087,team_buff:0,s1_paralysis:0
-,60,rb
13970,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 87% paralysis uptime,attack:3003,force_strike:667,skill_1:6347,skill_2:0,skill_3:1813,team_buff:0,s1_paralysis:2138
5197,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1761,force_strike:393,skill_1:2038,skill_2:0,skill_3:1004,team_buff:0,s1_paralysis:0
-,60,krb
15367,Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],<hit15 & hp70 & hp100 & 0 resist>,c4fs; 87% paralysis uptime,attack:3304,force_strike:734,skill_1:6981,skill_2:0,skill_3:1994,team_buff:0,s1_paralysis:2352
5716,_c_Fleur,4*,light,dagger,6526,[Twinfold_Bonds+Spirit_of_the_Season][Daikokuten],!<hit15 & hp70 & hp100 & 0 resist>,c4fs,attack:1937,force_strike:432,skill_1:2242,skill_2:0,skill_3:1104,team_buff:0,s1_paralysis:0
-,60,db
