-,60,_
6549,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2142,force_strike:0,skill_1:3158,skill_2:0,skill_3:647,team_buff:601
4944,_c_S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],!<buff all team & last offense & hp70>,no bog,attack:1719,force_strike:0,skill_1:2650,skill_2:0,skill_3:574,team_buff:0
-,60,k
6549,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2142,force_strike:0,skill_1:3158,skill_2:0,skill_3:647,team_buff:601
4944,_c_S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],!<buff all team & last offense & hp70>,no bog,attack:1719,force_strike:0,skill_1:2650,skill_2:0,skill_3:574,team_buff:0
-,60,r
7168,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2142,force_strike:0,skill_1:3632,skill_2:0,skill_3:744,team_buff:649
5428,_c_S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],!<buff all team & last offense & hp70>,no bog,attack:1719,force_strike:0,skill_1:3047,skill_2:0,skill_3:661,team_buff:0
-,60,kr
7168,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2142,force_strike:0,skill_1:3632,skill_2:0,skill_3:744,team_buff:649
5428,_c_S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],!<buff all team & last offense & hp70>,no bog,attack:1719,force_strike:0,skill_1:3047,skill_2:0,skill_3:661,team_buff:0
-,60,d
6980,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2282,force_strike:0,skill_1:3365,skill_2:0,skill_3:689,team_buff:643
5285,_c_S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],!<buff all team & last offense & hp70>,no bog,attack:1837,force_strike:0,skill_1:2833,skill_2:0,skill_3:614,team_buff:0
-,60,kd
6980,S_Ranzal,4*,water,blade,4485,[Resounding_Rendition+First_Rate_Hospitality][Siren],<buff all team & last offense & hp70>,no bog,attack:2282,force_strike:0,skill_1:3365,skill_2:0,skill_3:689,team_buff:643
