-,60,_
13223,Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],<hit15 & 0 burn res>,82% burn uptime,attack:3679,force_strike:722,skill_1:4883,skill_2:2465,skill_3:0,team_buff:0,s1_burn:975,s2_burn:495
8360,_c_Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],!<hit15 & 0 burn res>,,attack:2644,force_strike:510,skill_1:3470,skill_2:1735,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
-,60,k
14546,Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],<hit15 & 0 burn res>,82% burn uptime,attack:4047,force_strike:795,skill_1:5372,skill_2:2712,skill_3:0,team_buff:0,s1_burn:1073,s2_burn:545
9196,_c_Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],!<hit15 & 0 burn res>,,attack:2908,force_strike:561,skill_1:3817,skill_2:1908,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
-,60,r
13223,Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],<hit15 & 0 burn res>,82% burn uptime,attack:3679,force_strike:722,skill_1:4883,skill_2:2465,skill_3:0,team_buff:0,s1_burn:975,s2_burn:495
8360,_c_Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],!<hit15 & 0 burn res>,,attack:2644,force_strike:510,skill_1:3470,skill_2:1735,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
-,60,kr
14546,Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],<hit15 & 0 burn res>,82% burn uptime,attack:4047,force_strike:795,skill_1:5372,skill_2:2712,skill_3:0,team_buff:0,s1_burn:1073,s2_burn:545
9196,_c_Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],!<hit15 & 0 burn res>,,attack:2908,force_strike:561,skill_1:3817,skill_2:1908,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
-,60,d
14078,Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],<hit15 & 0 burn res>,82% burn uptime,attack:3918,force_strike:769,skill_1:5199,skill_2:2624,skill_3:0,team_buff:0,s1_burn:1038,s2_burn:527
8937,_c_Xania,3*,flame,wand,4114,[Candy_Couriers+Primal_Crisis][Apollo][Agito],!<hit15 & 0 burn res>,,attack:2826,force_strike:545,skill_1:3709,skill_2:1854,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
-,60,kd
