-,60,_
8348,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1832,force_strike:107,skill_1:3213,skill_2:879,skill_3:1255,team_buff:366,s1_poison:693
5210,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1356,force_strike:82,skill_1:2083,skill_2:543,skill_3:777,team_buff:366,s1_poison:0
-,60,k
9183,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2015,force_strike:118,skill_1:3534,skill_2:967,skill_3:1381,team_buff:403,s1_poison:762
5731,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1491,force_strike:90,skill_1:2291,skill_2:598,skill_3:855,team_buff:403,s1_poison:0
-,60,r
9283,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1832,force_strike:107,skill_1:3695,skill_2:1011,skill_3:1443,team_buff:395,s1_poison:797
5750,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1356,force_strike:82,skill_1:2396,skill_2:625,skill_3:894,team_buff:395,s1_poison:0
-,60,kr
10212,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2015,force_strike:118,skill_1:4064,skill_2:1112,skill_3:1588,team_buff:435,s1_poison:877
6325,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1491,force_strike:90,skill_1:2635,skill_2:688,skill_3:983,team_buff:435,s1_poison:0
-,60,d
8348,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1832,force_strike:107,skill_1:3213,skill_2:879,skill_3:1255,team_buff:366,s1_poison:693
5210,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1356,force_strike:82,skill_1:2083,skill_2:543,skill_3:777,team_buff:366,s1_poison:0
-,60,kd
9183,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2015,force_strike:118,skill_1:3534,skill_2:967,skill_3:1381,team_buff:403,s1_poison:762
5731,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1491,force_strike:90,skill_1:2291,skill_2:598,skill_3:855,team_buff:403,s1_poison:0
-,60,b
8209,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1838,force_strike:108,skill_1:3224,skill_2:1322,skill_3:632,team_buff:386,s1_poison:695
5130,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1360,force_strike:82,skill_1:2090,skill_2:818,skill_3:390,team_buff:386,s1_poison:0
-,60,kb
9029,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2022,force_strike:118,skill_1:3547,skill_2:1455,skill_3:695,team_buff:425,s1_poison:765
5643,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1497,force_strike:90,skill_1:2300,skill_2:900,skill_3:429,team_buff:425,s1_poison:0
-,60,rd
9283,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1832,force_strike:107,skill_1:3695,skill_2:1011,skill_3:1443,team_buff:395,s1_poison:797
5750,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1356,force_strike:82,skill_1:2396,skill_2:625,skill_3:894,team_buff:395,s1_poison:0
-,60,krd
10212,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2015,force_strike:118,skill_1:4064,skill_2:1112,skill_3:1588,team_buff:435,s1_poison:877
6325,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1491,force_strike:90,skill_1:2635,skill_2:688,skill_3:983,team_buff:435,s1_poison:0
-,60,rb
9121,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1838,force_strike:108,skill_1:3708,skill_2:1521,skill_3:726,team_buff:417,s1_poison:800
5656,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1360,force_strike:82,skill_1:2404,skill_2:941,skill_3:448,team_buff:417,s1_poison:0
-,60,krb
10033,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2022,force_strike:118,skill_1:4079,skill_2:1673,skill_3:799,team_buff:459,s1_poison:880
6221,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1497,force_strike:90,skill_1:2645,skill_2:1035,skill_3:493,team_buff:459,s1_poison:0
-,60,db
8209,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1838,force_strike:108,skill_1:3224,skill_2:1322,skill_3:632,team_buff:386,s1_poison:695
5130,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1360,force_strike:82,skill_1:2090,skill_2:818,skill_3:390,team_buff:386,s1_poison:0
-,60,kdb
9029,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2022,force_strike:118,skill_1:3547,skill_2:1455,skill_3:695,team_buff:425,s1_poison:765
5643,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1497,force_strike:90,skill_1:2300,skill_2:900,skill_3:429,team_buff:425,s1_poison:0
-,60,rdb
9121,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:1838,force_strike:108,skill_1:3708,skill_2:1521,skill_3:726,team_buff:417,s1_poison:800
5656,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1360,force_strike:82,skill_1:2404,skill_2:941,skill_3:448,team_buff:417,s1_poison:0
-,60,krdb
10033,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 88% poison uptime,attack:2022,force_strike:118,skill_1:4079,skill_2:1673,skill_3:799,team_buff:459,s1_poison:880
6221,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1497,force_strike:90,skill_1:2645,skill_2:1035,skill_3:493,team_buff:459,s1_poison:0
-,120,_
8494,Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],<hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 84% poison uptime,attack:1710,force_strike:188,skill_1:2995,skill_2:1318,skill_3:1225,team_buff:388,s1_poison:667
5365,_c_Alex,4*,shadow,dagger,4310,[Twinfold_Bonds+The_Plaguebringer][Shinobi],!<hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:1267,force_strike:139,skill_1:1956,skill_2:826,skill_3:787,team_buff:388,s1_poison:0
-,120,k
