dps,name,star,element,weapon,str,amulets,condition,comment,
6057,Aeleen,4*,wind,lance,3707,[Resounding_Rendition+Beautiful_Nothingness][Vayu][HDT2],<hp70>,,attack:1330,force_strike:282,skill_1:3253,skill_2:0,skill_3:1190,team_buff:0
5324,_c_Aeleen,4*,wind,lance,3707,[Resounding_Rendition+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,,attack:1170,force_strike:248,skill_1:2859,skill_2:0,skill_3:1046,team_buff:0
10721,Alain,3*,flame,lance,3976,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],<hp70 & 0 resist>,82% burn uptime,attack:2082,force_strike:395,skill_1:4652,skill_2:2424,skill_3:0,team_buff:0,s1_burn:1166
7447,_c_Alain,3*,flame,lance,3976,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],!<hp70 & 0 resist>,,attack:1602,force_strike:305,skill_1:3679,skill_2:1859,skill_3:0,team_buff:0,s1_burn:0
10803,Albert,5*,light,sword,3739,[The_Shining_Overlord+Sisters_Day_Out][Corsaint_Phoenix][HDT2],<big hitbox & 0 resist>,58% paralysis uptime,attack:1359,force_strike:1211,skill_1:2672,skill_2:0,skill_3:993,team_buff:0,fs_alt:666,s1_s2boost:1986,s1_hit2:142,s1_hit3:142,s1_hit4:142,s1_hit5:142,s1_hit6:142,fs_paralysis:1199
8491,_c_Albert,5*,light,sword,3739,[The_Shining_Overlord+Sisters_Day_Out][Corsaint_Phoenix][HDT2],!<big hitbox & 0 resist>,,attack:1190,force_strike:1146,skill_1:2385,skill_2:0,skill_3:877,team_buff:0,fs_alt:571,s1_s2boost:1908,s1_hit2:137,s1_hit3:137,s1_hit4:137,fs_paralysis:0
9049,Alex,4*,shadow,dagger,3580,[Twinfold_Bonds+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 83% poison uptime,attack:2446,force_strike:270,skill_1:2861,skill_2:1256,skill_3:1168,team_buff:408,s1_poison:638
4283,_c_Alex,4*,shadow,dagger,3580,[Twinfold_Bonds+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:2425,force_strike:104,skill_1:825,skill_2:377,skill_3:359,team_buff:190,s1_poison:0
7801,Alfonse,5*,light,sword,3706,[The_Shining_Overlord+Jewels_of_the_Sun][Cupid][HDT2],<last offense & hp70>,,attack:1978,force_strike:830,skill_1:2435,skill_2:1323,skill_3:1233,team_buff:0
7110,_c_Alfonse,5*,light,sword,3706,[The_Shining_Overlord+Jewels_of_the_Sun][Cupid][HDT2],!<last offense & hp70>,,attack:1792,force_strike:751,skill_1:2250,skill_2:1201,skill_3:1114,team_buff:0
