dps,name,star,element,weapon,str,amulets,condition,comment,
5589,Aeleen,4*,wind,lance,3707,[Resounding_Rendition+Beautiful_Nothingness][Vayu][HDT2],<hp70>,,attack:1575,force_strike:246,skill_1:2815,skill_2:0,skill_3:951,team_buff:0
4913,_c_Aeleen,4*,wind,lance,3707,[Resounding_Rendition+Beautiful_Nothingness][Vayu][HDT2],!<hp70>,,attack:1384,force_strike:216,skill_1:2475,skill_2:0,skill_3:836,team_buff:0
10179,Alain,3*,flame,lance,3976,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],<hp70 & 0 resist>,81% burn uptime,attack:2480,force_strike:320,skill_1:4148,skill_2:2118,skill_3:0,team_buff:0,s1_burn:1111
7027,_c_Alain,3*,flame,lance,3976,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],!<hp70 & 0 resist>,,attack:1911,force_strike:248,skill_1:3231,skill_2:1635,skill_3:0,team_buff:0,s1_burn:0
11247,Albert,5*,light,sword,3739,[The_Shining_Overlord+Sisters_Day_Out][Corsaint_Phoenix][HDT2],<big hitbox & 0 resist>,59% paralysis uptime,attack:1395,force_strike:1253,skill_1:2700,skill_2:0,skill_3:930,team_buff:0,fs_alt:664,s1_s2boost:2263,s1_hit2:162,s1_hit3:162,s1_hit4:162,s1_hit5:162,s1_hit6:162,fs_paralysis:1227
8481,_c_Albert,5*,light,sword,3739,[The_Shining_Overlord+Sisters_Day_Out][Corsaint_Phoenix][HDT2],!<big hitbox & 0 resist>,,attack:1206,force_strike:1153,skill_1:2389,skill_2:0,skill_3:835,team_buff:0,fs_alt:572,s1_s2boost:1912,s1_hit2:137,s1_hit3:137,s1_hit4:137,fs_paralysis:0
9011,Alex,4*,shadow,dagger,3580,[Twinfold_Bonds+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & hp100 & hit15 & 0 resist>,not consider bk boost of her s2; 84% poison uptime,attack:2453,force_strike:269,skill_1:2848,skill_2:1252,skill_3:1164,team_buff:388,s1_poison:634
4269,_c_Alex,4*,shadow,dagger,3580,[Twinfold_Bonds+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & hp100 & hit15 & 0 resist>,not consider bk boost of her s2,attack:2429,force_strike:103,skill_1:820,skill_2:376,skill_3:358,team_buff:180,s1_poison:0
7643,Alfonse,5*,light,sword,3694,[The_Shining_Overlord+Beautiful_Nothingness][Cupid][HDT2],<last offense & hp70>,,attack:2155,force_strike:984,skill_1:2093,skill_2:1364,skill_3:1046,team_buff:0
6982,_c_Alfonse,5*,light,sword,3694,[The_Shining_Overlord+Beautiful_Nothingness][Cupid][HDT2],!<last offense & hp70>,,attack:1941,force_strike:889,skill_1:1927,skill_2:1238,skill_3:984,team_buff:0
9919,Althemia,3*,shadow,wand,3646,[Candy_Couriers+Primal_Crisis][Fatalis][HDT2],<no shapeshift & hp100 & hit15>,,attack:3007,force_strike:0,skill_1:3813,skill_2:1715,skill_3:1383,team_buff:0
5321,_c_Althemia,3*,shadow,wand,3646,[Candy_Couriers+Primal_Crisis][Fatalis][HDT2],!<no shapeshift & hp100 & hit15>,,attack:2921,force_strike:0,skill_1:1324,skill_2:595,skill_3:480,team_buff:0
8636,Amane,4*,light,wand,3784,[Candy_Couriers+Primal_Crisis][Daikokuten][HDT2],<hit15>,,attack:3224,force_strike:0,skill_1:4067,skill_2:0,skill_3:1344,team_buff:0
6373,_c_Amane,4*,light,wand,3784,[Candy_Couriers+Primal_Crisis][Daikokuten][HDT2],!<hit15>,,attack:2373,force_strike:0,skill_1:3021,skill_2:0,skill_3:978,team_buff:0
6641,Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],<energy & hp70>,1121,attack:2213,force_strike:0,skill_1:2433,skill_2:643,skill_3:1113,team_buff:0,team_energy:80,s1_p1_energized:77,s1_p2_energized:78
4759,_c_Annelie,5*,light,lance,3799,[Resounding_Rendition+Beautiful_Nothingness][Cupid][HDT2],!<energy & hp70>,1121,attack:1890,force_strike:0,skill_1:1657,skill_2:454,skill_3:756,team_buff:0
11747,Aoi,3*,flame,blade,4185,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],<hp70 & 0 resist>,79% burn uptime,attack:3693,force_strike:0,skill_1:4660,skill_2:2130,skill_3:0,team_buff:0,s1_burn:826,s2_burn:437
8135,_c_Aoi,3*,flame,blade,4185,[Resounding_Rendition+Elegant_Escort][Sakuya][Agito],!<hp70 & 0 resist>,,attack:2859,force_strike:0,skill_1:3639,skill_2:1637,skill_3:0,team_buff:0,s1_burn:0,s2_burn:0
7022,Audric,4*,shadow,sword,3670,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<no shapeshift & hp70>,,attack:1815,force_strike:834,skill_1:2371,skill_2:1068,skill_3:931,team_buff:0
5380,_c_Audric,4*,shadow,sword,3670,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<no shapeshift & hp70>,,attack:2319,force_strike:1061,skill_1:1206,skill_2:436,skill_3:355,team_buff:0
7544,B_Zardin,5*,light,blade,3769,[Resounding_Rendition+Jewels_of_the_Sun][Cupid][HDT2],<energy & hp70>,no s2,attack:2724,force_strike:0,skill_1:3168,skill_2:0,skill_3:1194,team_buff:287,s3_energized:90,s1_energized:80
5801,_c_B_Zardin,5*,light,blade,3769,[Resounding_Rendition+Jewels_of_the_Sun][Cupid][HDT2],!<energy & hp70>,no s2,attack:2437,force_strike:0,skill_1:2233,skill_2:0,skill_3:841,team_buff:287
6279,Berserker,4*,shadow,sword,3611,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],<no shapeshift & last offense & hp70>,,attack:1638,force_strike:1204,skill_1:2332,skill_2:0,skill_3:1104,team_buff:0
4890,_c_Berserker,4*,shadow,sword,3611,[The_Shining_Overlord+Beautiful_Nothingness][Fatalis][HDT2],!<no shapeshift & last offense & hp70>,,attack:1853,force_strike:1375,skill_1:1136,skill_2:0,skill_3:524,team_buff:0
15110,Botan,4*,shadow,lance,3683,[Resounding_Rendition+Beautiful_Nothingness][Shinobi][HDT2],<buff all team & hp70>,,attack:1949,force_strike:104,skill_1:2813,skill_2:0,skill_3:1729,team_buff:2944,bleed:5568
12640,_c_Botan,4*,shadow,lance,3683,[Resounding_Rendition+Beautiful_Nothingness][Shinobi][HDT2],!<buff all team & hp70>,,attack:1717,force_strike:92,skill_1:2480,skill_2:0,skill_3:1524,team_buff:1916,bleed:4908
14089,Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],<0 resist & no shapeshift & RO proc at 0s 60s 120s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo; 95% poison uptime,attack:3776,force_strike:0,skill_1:4625,skill_2:2344,skill_3:1916,team_buff:0,s1_poison:1058,s2_reflect:274,s2_crisis:93
6332,_c_Cassandra,5*,shadow,wand,3881,[Candy_Couriers+The_Plaguebringer][Fatalis][HDT2],!<0 resist & no shapeshift & RO proc at 0s 60s 120s & reflect 500 damage on every s2 & hp=80%>,no counter damage; s2 drops combo,attack:3103,force_strike:0,skill_1:1700,skill_2:763,skill_3:765,team_buff:0,s1_poison:0,s2_reflect:0,s2_crisis:0
7529,Celliera,4*,water,blade,3810,[Resounding_Rendition+Jewels_of_the_Sun][Siren][HDT2],<hp70>,,attack:2355,force_strike:0,skill_1:3651,skill_2:0,skill_3:1522,team_buff:0
6225,_c_Celliera,4*,water,blade,3810,[Resounding_Rendition+Jewels_of_the_Sun][Siren][HDT2],!<hp70>,,attack:1947,force_strike:0,skill_1:3019,skill_2:0,skill_3:1258,team_buff:0
12137,Chelsea,5*,flame,bow,3835,[Forest_Bonds+Dear_Diary][Dreadking_Rathalos][Agito],<RO proc at 0s 60s 120s>,,attack:2851,force_strike:3394,skill_1:5891,skill_2:0,skill_3:0,team_buff:0
11149,_c_Chelsea,5*,flame,bow,3835,[Forest_Bonds+Dear_Diary][Dreadking_Rathalos][Agito],!<RO proc at 0s 60s 120s>,,attack:2618,force_strike:3114,skill_1:5416,skill_2:0,skill_3:0,team_buff:0
4770,Cibella,3*,water,lance,3756,[Resounding_Rendition+Beautiful_Nothingness][Dragonyule_Jeanne][HDT2],<hp70>,,attack:2320,force_strike:286,skill_1:0,skill_2:1135,skill_3:1028,team_buff:0
4272,_c_Cibella,3*,water,lance,3756,[Resounding_Rendition+Beautiful_Nothingness][Dragonyule_Jeanne][HDT2],!<hp70>,,attack:2078,force_strike:256,skill_1:0,skill_2:1017,skill_3:920,team_buff:0
12179,Curran,5*,shadow,axe,4075,[Kung_Fu_Masters+Flower_in_the_Fray][Fatalis][HDT2],<no shapeshift & last offense>,no fs,attack:4370,force_strike:0,skill_1:4550,skill_2:1464,skill_3:1098,team_buff:695
8349,_c_Curran,5*,shadow,axe,4075,[Kung_Fu_Masters+Flower_in_the_Fray][Fatalis][HDT2],!<no shapeshift & last offense>,no fs,attack:4729,force_strike:0,skill_1:2147,skill_2:732,skill_3:366,team_buff:373
7406,D_Cleo,5*,water,dagger,3701,[Twinfold_Bonds+The_Prince_of_Dragonyule][Siren][HDT2],<energy & always connect hits & hp70 & hit15>,,attack:1832,force_strike:0,skill_1:1876,skill_2:1255,skill_3:1277,team_buff:886,team_energy:107,s1_energized:101,s3_energized:70
5520,_c_D_Cleo,5*,water,dagger,3701,[Twinfold_Bonds+The_Prince_of_Dragonyule][Siren][HDT2],!<energy & always connect hits & hp70 & hit15>,,attack:1373,force_strike:0,skill_1:1386,skill_2:929,skill_3:945,team_buff:886
11221,D_Malora,5*,light,axe,3920,[Kung_Fu_Masters+Flower_in_the_Fray][Cupid][HDT2],<buff all team>,,attack:3812,force_strike:0,skill_1:2061,skill_2:1443,skill_3:0,team_buff:2748,s2_boost:1154
6292,_c_D_Malora,5*,light,axe,3920,[Kung_Fu_Masters+Flower_in_the_Fray][Cupid][HDT2],!<buff all team>,,attack:3296,force_strike:0,skill_1:1768,skill_2:1227,skill_3:0,team_buff:0
5746,D_Nefaria,4*,water,bow,3643,[Forest_Bonds+Dear_Diary][Dragonyule_Jeanne][HDT2],<RO proc at 0s 60s 120s>,,attack:1515,force_strike:909,skill_1:2625,skill_2:0,skill_3:694,team_buff:0
4996,_c_D_Nefaria,4*,water,bow,3643,[Forest_Bonds+Dear_Diary][Dragonyule_Jeanne][HDT2],!<RO proc at 0s 60s 120s>,,attack:1317,force_strike:791,skill_1:2274,skill_2:0,skill_3:613,team_buff:0
10697,D_Xainfried,4*,wind,wand,3801,[A_Dogs_Day+Primal_Crisis][Longlong][HDT2],<buff all team & hit15>,,attack:3469,force_strike:471,skill_1:0,skill_2:1177,skill_3:1395,team_buff:4183
5322,_c_D_Xainfried,4*,wind,wand,3801,[A_Dogs_Day+Primal_Crisis][Longlong][HDT2],!<buff all team & hit15>,,attack:2838,force_strike:382,skill_1:0,skill_2:962,skill_3:1139,team_buff:0
8016,D_Xander,4*,water,wand,3712,[Candy_Couriers+Primal_Crisis][Siren][HDT2],<energy & hit15>,,attack:2163,force_strike:0,skill_1:3734,skill_2:0,skill_3:1328,team_buff:728,team_energy:61
6562,_c_D_Xander,4*,water,wand,3712,[Candy_Couriers+Primal_Crisis][Siren][HDT2],!<energy & hit15>,,attack:1757,force_strike:0,skill_1:3007,skill_2:0,skill_3:1069,team_buff:728
14176,Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi; 87% poison uptime,attack:1516,force_strike:1004,skill_1:547,skill_2:509,skill_3:698,team_buff:2870,s2_reflect:410,fs_boost:112,fs_poison:4203,s2_poison:2302
4638,_c_Delphi,5*,shadow,dagger,3727,[Mega_Friends+The_Plaguebringer][Fatalis][HDT2],!<no shapeshift & 0 resist & s1 defdown for 10s & reflect 500 damage on every s2>,Fatalis > Chthonius(1+ shift) > Marishiten > Shinobi,attack:1281,force_strike:1256,skill_1:199,skill_2:169,skill_3:265,team_buff:1420,s2_reflect:0,fs_boost:46,fs_poison:0,s2_poison:0
12759,Durant,4*,shadow,blade,3910,[Seaside_Princess+From_Whence_He_Came][Fatalis][HDT2],<no shapeshift & hp100>,,attack:9919,force_strike:0,skill_1:0,skill_2:0,skill_3:2839,team_buff:0
6716,_c_Durant,4*,shadow,blade,3910,[Seaside_Princess+From_Whence_He_Came][Fatalis][HDT2],!<no shapeshift & hp100>,,attack:5755,force_strike:0,skill_1:0,skill_2:0,skill_3:961,team_buff:0
7518,Eleonora,4*,wind,bow,3628,[Forest_Bonds+Dear_Diary][Garland][HDT2],<maintain shield & RO proc at 0s 60s 120s & 0 resist & fullhp=poison>,94% poison uptime,attack:1631,force_strike:931,skill_1:1949,skill_2:904,skill_3:1228,team_buff:0,s1_poison:637,s2_poison:236
4901,_c_Eleonora,4*,wind,bow,3628,[Forest_Bonds+Dear_Diary][Garland][HDT2],!<maintain shield & RO proc at 0s 60s 120s & 0 resist & fullhp=poison>,,attack:1208,force_strike:692,skill_1:1435,skill_2:683,skill_3:882,team_buff:0,s1_poison:0,s2_poison:0
6404,Elias,4*,light,bow,3440,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],<energy & last offense & hit15 & RO proc at 0s 60s 120s>,,attack:1799,force_strike:1082,skill_1:2690,skill_2:0,skill_3:833,team_buff:0
4651,_c_Elias,4*,light,bow,3440,[Forest_Bonds+Dear_Diary][Daikokuten][HDT2],!<energy & last offense & hit15 & RO proc at 0s 60s 120s>,,attack:1293,force_strike:776,skill_1:1957,skill_2:0,skill_3:624,team_buff:0
12446,Elisanne,4*,water,lance,3768,[Beach_Battle+From_Whence_He_Came][Halloween_Maritimus][HDT2], ,no s2 or s3,attack:2432,force_strike:0,skill_1:0,skill_2:0,skill_3:0,team_buff:10014
